id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Compound Score
18776110,Yorkmills queen size,103332460,Long Xiu,St.Andrew-Windfields,43.75117,-79.37552,Private room,40,28,5,0.09,6,311,1,0.58954
18788443,EXECUTIVE URBAN HAVEN-HEART OF FINANCIAL DISTRICT,103698287,Paul,Bay Street Corridor,43.64964,-79.38036,Entire home/apt,319,28,63.5,2.47,4,365,0,0.814337415
18791219,Chic 1 Bedroom Modern Condo in Toronto Yonge & 401,22193143,Sheri,Willowdale East,43.76099,-79.41014,Entire home/apt,115,28,33,0.56,1,1,0,0.75359697
18792060,2BD+2BR Condo in St Lawrence&Distillery District,9332785,Noah,Moss Park,43.65201,-79.36718,Entire home/apt,150,28,63.5,2.47,1,57,7.5,0.824441875
18794901,"Comfy, Fast Wifi, Close to Hospitals",18483787,Kylie,Kensington-Chinatown,43.65877,-79.39535,Private room,69,1,63.5,2.47,5,0,6,0.846633878
18796338,Beautiful bedroom in downtown Toronto,43361563,Tina,Kensington-Chinatown,43.65149,-79.40428,Private room,63,28,30,0.51,1,0,0,0.859696552
18797111,Waterfront Penthouse Overlooking Lake Ontario,8524051,Lindsay,Waterfront Communities-The Island,43.63919,-79.38264,Entire home/apt,253,28,63.5,1.33,1,0,0,0.888621622
18804779,Cozy 2-floor Townhouse in The Annex,130907687,Joseph,Annex,43.67242,-79.40335,Entire home/apt,180,28,5,0.09,1,0,0,0.7191
18805610,"New, Bright, Private Room in Queen West",131040721,Kelsey,Little Portugal,43.64349,-79.42302,Private room,76,28,5,0.08,1,0,0,0.961975
18805913,Unwind on the Private Terrace of a Downtown Oasis,382426138,Renata,Waterfront Communities-The Island,43.64922,-79.3887,Entire home/apt,319,2,63.5,2.47,1,323,7.5,0.863220144
18806248,1 Bed Shared Apartment,70420979,Elodie,Bendale,43.7726,-79.25646,Shared room,300,28,2,0.03,1,0,0,0.7717
18811553,North York luxury 1 bedroom condo close to subway,89372831,Brooke,Newtonbrook East,43.78134,-79.41518,Entire home/apt,160,28,3,0.05,1,0,0,0.8937
18812034,Lakeside Delight,44470672,Busola,Mimico (includes Humber Bay Shores),43.62151,-79.48186,Private room,160,2,8,0.19,1,0,0,0.800442857
18813231,Entire Luxury Suite with Parking and Large Balcony,126955085,Reggie And Irene,Bendale,43.77418,-79.25619,Entire home/apt,159,28,63.5,1.15,2,0,0,0.743080645
18819132,New Modern Condo in the Heart of Downtown Toronto,128474348,Sarah,Waterfront Communities-The Island,43.64463,-79.39124,Entire home/apt,101,28,63.5,2.47,1,189,4,0.838041573
18821811,Modern Spacious Loft (Minimum 6 month stay),109704903,Jenna,Church-Yonge Corridor,43.65615,-79.37583,Entire home/apt,115,64,1,0.02,1,0,0,0.9823
18822601,Urban Designed Walk Out - WiFi - Very Private,119432155,Jeffrey,Dovercourt-Wallace Emerson-Junction,43.66209,-79.43154,Entire home/apt,125,3,63.5,2.47,1,65,7.5,0.882411024
18823316,One Bedroom Apartment downtown,129798700,Selvam,Church-Yonge Corridor,43.66124,-79.38048,Private room,65,28,1,0.02,1,0,0,0
18827027,*800 SQ FT* CN Tower 2 BDR+2 BATH+ FREE Parking!!!,13343016,Alexis,Waterfront Communities-The Island,43.64413,-79.39059,Entire home/apt,228,28,6,0.13,2,89,0,0.566716667
18833651,Artists studio,95013716,Winona,The Beaches,43.66878,-79.30709,Private room,60,28,5,0.09,1,0,0,0.5359
18835542,"Stylish + Spacious Home, Steps from the Gladstone",2518222,Katie & Philippe,Little Portugal,43.64425,-79.42893,Entire home/apt,216,28,18,0.31,3,0,0,0.825568421
18836917,Chic Living in the Annex above Retail Boutique,131184559,Marlene,Annex,43.67242,-79.41968,Entire home/apt,150,28,63.5,2.21,1,99,0,0.775009434
18838211,"Stay in a Clean, Cosy and Modern Apartment",93209118,Grant,Dovercourt-Wallace Emerson-Junction,43.66438,-79.4231,Entire home/apt,99,28,63.5,2.47,1,142,5,0.851638389
18839224,Two bedrooms in a warm and friendly home,38709882,Joanna,Greenwood-Coxwell,43.66661,-79.32622,Private room,100,28,14,0.24,3,0,0,0.81505
18849936,Leslieville Loft,131304220,Robin,South Riverdale,43.66409,-79.34142,Entire home/apt,221,3,63.5,1.66,1,345,7.5,0.793733333
18850173,Artist's Paradise,130403494,Mona,Stonegate-Queensway,43.63224,-79.51125,Entire home/apt,150,60,5,0.09,1,27,0,0.8653
18854543,Comfortable & Stylish Studio in Toronto's West End,62533270,Mehmet,Dovercourt-Wallace Emerson-Junction,43.66288,-79.4394,Entire home/apt,42,28,28,0.54,1,0,0,0.812581818
18856610,Cozy and Hip Home for Rental (STR-2009-GPDRPG),96552699,Arjana & Arben,Humber Heights-Westmount,43.69949,-79.52885,Entire home/apt,85,3,63.5,2.47,1,112,7.5,0.791853782
18856630,1 Bedroom Near St Clair West Station (Toronto),131369040,Maxime,Humewood-Cedarvale,43.68618,-79.42024,Entire home/apt,100,28,4,0.07,1,0,0,0.7823
18857174,Large 1Bdrm Close To CNTower/ACC/Convention Centre,123803824,Alice & Tina,Waterfront Communities-The Island,43.64016,-79.37792,Entire home/apt,236,28,17,0.29,2,89,0,0.791811765
18873396,Beauty Queen,6366673,Shauna,South Riverdale,43.65962,-79.35371,Entire home/apt,150,28,14,0.24,1,0,0,0.874142857
18873862,Beautiful condo in Toronto!!,13038163,Corey,Waterfront Communities-The Island,43.64024,-79.39891,Entire home/apt,100,28,8,0.14,1,0,0,0.402542857
18873955,Beautiful King West Loft with a Lovely Terrace,16697760,Derek,Niagara,43.63976,-79.41492,Entire home/apt,114,28,20,0.35,1,329,0,0.79758
18875140,Mansions of Humberwood,90031229,Harj,West Humber-Clairville,43.7236,-79.61591,Entire home/apt,99,1,39,0.68,1,95,0,0.773505405
18876549,Cozy Studio In Entertainment District W Lg Balcony,123803824,Alice & Tina,Waterfront Communities-The Island,43.64708,-79.39154,Entire home/apt,81,28,63.5,2.23,2,64,3,0.767075833
18876656,Modern Luxury condo - Yonge & Eglinton - 2B+2B,97703433,Raza,Mount Pleasant West,43.70642,-79.39792,Entire home/apt,220,1,63.5,1.43,1,134,7.5,0.809297403
18877364,A private bedroom with two beds by Yonge subway,91208270,Cheng,Willowdale West,43.77334,-79.41769,Private room,49,28,63.5,1.6,6,310,1,0.717411594
18889880,Stay Over @Entertainment Core.,37056781,Rajeeb,Waterfront Communities-The Island,43.6477,-79.39004,Entire home/apt,123,28,63.5,2.47,1,44,6,0.804875352
18893755,"Modern, Trendy Condo with Great View!",131660608,Julie,Waterfront Communities-The Island,43.64794,-79.38832,Entire home/apt,82,28,63.5,2.47,1,348,0,0.766442775
18894131,Studio Apartment in Financial District,128745036,Joan,Bay Street Corridor,43.65074,-79.38229,Entire home/apt,131,28,63.5,1.82,5,158,6,0.83765102
18896650,Large Room in DT Toronto (Queen St. W),33031,Katie,Trinity-Bellwoods,43.64848,-79.40547,Private room,56,28,3,0.05,1,37,0,0.858533333
18897730,Large Luxurious Moore Park Family Home in Midtown,55288887,Christina,Rosedale-Moore Park,43.6908,-79.38707,Entire home/apt,319,28,5,0.09,1,0,0,0.973133333
18899350,Big Room with Beautiful View (Finch Station),61268079,Thuy An,Newtonbrook West,43.7804,-79.43631,Private room,26,28,1,0.02,1,0,0,0
18900401,Private Room Downtown Toronto,131714981,Paris,Church-Yonge Corridor,43.6676,-79.38206,Private room,50,28,2,0.03,1,0,0,0.9814
18908543,Unit in Luxurious Condo Building Kipling Station,131775788,Arjola,Islington-City Centre West,43.64007,-79.53478,Entire home/apt,170,28,4,0.07,1,0,0,0.691666667
18908837,"Room1 w/lock, DVP/404/401, CMCC, Tyndale",25698183,Matt,Bayview Woods-Steeles,43.80006,-79.37366,Private room,35,30,63.5,1.58,3,30,6,0.822785
18909363,Bay and college 1 bedroom,78188668,Cristina,Bay Street Corridor,43.66232,-79.38664,Entire home/apt,113,28,13,0.22,1,0,0,0.758066667
18912860,"New, Bright Downtown Suite w/ Private Entrance!",131810568,May,Trinity-Bellwoods,43.64897,-79.40977,Private room,80,2,63.5,2.47,2,0,5,0.838447486
18913309,Large Executive 1 B/R All Inclusive Apartment,36087195,Lucy,Princess-Rosethorn,43.67716,-79.54705,Entire home/apt,75,28,3,0.07,2,323,0,0.880866667
18916950,Private room with a great CN Tower view!,46713958,Rafael,Trinity-Bellwoods,43.64921,-79.40742,Private room,49,28,5,0.09,1,0,0,0.48926
18919984,Islington Private room,51958737,Mohamed,Islington-City Centre West,43.64478,-79.52922,Private room,31,28,1,0.02,1,0,0,0.8998
18923975,Mid-Century Ossington Apt with Large Sunny Deck,13677023,Kristine,Palmerston-Little Italy,43.65907,-79.42349,Entire home/apt,165,28,7,0.12,1,0,0,0.947471429
18931170,Luxury Condo 1 BR + D w/ 2 bath,2629375,Kasey,Waterfront Communities-The Island,43.64355,-79.38132,Entire home/apt,214,28,13,0.22,2,334,0,0.892433333
18934853,Yonge St 3-bdrm 2-bth apt w large common space!,25752130,Andrew,Church-Yonge Corridor,43.66389,-79.38319,Entire home/apt,250,28,63.5,1.57,2,0,0,0.773408046
18934948,"Bright, beautiful 2 bedroom with huge balcony!!",61573436,Gaby,University,43.66306,-79.40323,Entire home/apt,70,28,1,0.02,1,0,0,0.9824
18940998,Specious 1 bedroom close to yonge and eglinton,69300305,Christian,Leaside-Bennington,43.7162,-79.35958,Entire home/apt,84,28,7,0.13,1,173,2,0.8655875
18941502,Master bedroom at Lawrence Ave near Subway Station,132038673,Yong,Yorkdale-Glen Park,43.71596,-79.45219,Private room,42,28,39,0.67,8.5,301,0,0.790845946
18946244,New condo w/ gorgeous lake views,34789250,Jo,Mimico (includes Humber Bay Shores),43.62421,-79.48823,Entire home/apt,125,28,45,0.8,1,337,3,0.824590909
18949981,Room for rent in the  modern new townhouse,132123216,Sona,West Hill,43.77773,-79.16975,Private room,40,64,11,0.19,1,89,0,0.620291667
18950996,"Room 2 at Lawrence Ave W, Close to Subway Station",132038673,Yong,Yorkdale-Glen Park,43.71489,-79.45122,Private room,35,28,63.5,1.11,8.5,338,3,0.650764407
18958781,Private luxury Queen bed n bath | by Finch Subway,35213275,Ankur,Newtonbrook West,43.77862,-79.42602,Private room,50,28,47,0.81,1,0,0,0.802913636
18963397,Yonge Wellesley lovely suite,132247568,Doreen,Church-Yonge Corridor,43.66592,-79.3845,Entire home/apt,80,28,6,0.1,1,0,0,0.49276
18967545,Incredible view & Location- long term stay ready,846505,Julie,Church-Yonge Corridor,43.65546,-79.3796,Entire home/apt,94,28,63.5,2.01,8.5,136,0,0.849738889
18971463,SPACIOUS 3 bedroom unit in heart of Downtown.,96872266,Omar,Waterfront Communities-The Island,43.63978,-79.39795,Entire home/apt,180,28,63.5,2.47,1,0,0,0.803104444
18972306,❣ ♥  Great 3 Bedroom in DT! Prime location ♥  ❣,785826,Sky View,Waterfront Communities-The Island,43.64339,-79.39263,Entire home/apt,269,28,29,0.5,8.5,0,0,0.779530769
18973045,Stylish King East One-bedroom Condo,7082292,Rory,Moss Park,43.65068,-79.36921,Entire home/apt,135,28,4,0.07,1,0,0,0.89795
18977049,CasaLoma Bright & elegant private room(near-subway,82329751,Karen,Casa Loma,43.6814,-79.41621,Private room,95,1,63.5,2.3,3,174,7.5,0.789198291
18977352,Casa Loma cozy&elegant private room(near subway),82329751,Karen,Casa Loma,43.68352,-79.416,Private room,75,1,63.5,1.45,3,176,7.5,0.774478205
18979210,Bachelor-Unit-Yorkville-Netflix-Gym-Laundry-Wifi,21380612,Meena,Annex,43.66926,-79.39393,Entire home/apt,88,28,28,0.49,1,56,7,0.839185185
18979333,Entire cozy one bedroom apartment,50672863,Alexander,Church-Yonge Corridor,43.66858,-79.38276,Entire home/apt,96,28,7,0.12,1,0,0,0.844
18985283,"Triple C - Cozy, Clean & Cheap",54777597,Simone,Birchcliffe-Cliffside,43.691,-79.267,Entire home/apt,75,28,2,0.04,2,72,1,0.8481
18987297,One Bedroom Condo beside CN TOWER - FREE PARKING,2124835,Mussie,Waterfront Communities-The Island,43.64254,-79.38138,Entire home/apt,89,28,4,0.07,4,65,0,0.92775
18987965,"Private Room & Bath in Core, By The Lake Downtown!",132459326,Rachel,Waterfront Communities-The Island,43.63954,-79.38048,Private room,59,29,13,0.24,1,126,2,0.74275
18993267,Downtown Apt -Perfect for a Weekend in T.O.,20365760,Mike,North St.James Town,43.66931,-79.37552,Entire home/apt,214,28,6,0.1,1,0,0,0.904516667
18995830,"2 bedroom mins walk to St, Joseph's Health Center",5082633,Narelle,High Park-Swansea,43.64133,-79.45273,Entire home/apt,86,28,49,0.85,1,35,2,0.838553333
19015728,Private room in Downtown Toronto,49853469,Chris,Trinity-Bellwoods,43.64862,-79.40568,Private room,36,28,1,0.02,1,0,0,0
19026400,Beautiful House with a large backyard.,22351037,Mikhail,Guildwood,43.74085,-79.20682,Entire home/apt,219,28,9,0.16,1,325,0,0.9256
19029163,Cozy Master Room In Downtown Queen Neighbourhood!,123140048,Jia,Trinity-Bellwoods,43.64686,-79.42026,Private room,38,28,26,0.45,2,0,0,0.789161538
19030538,Spacious Renovated Downtown Annex Bachelor U3,9923100,Ed,Annex,43.67129,-79.408,Entire home/apt,73,29,44,0.77,8.5,230,1,0.788784615
19031858,Cute n Cozy Studio Apartment in Dundas West,66878444,Meaghan,Trinity-Bellwoods,43.64974,-79.42483,Entire home/apt,90,28,4,0.07,1,0,0,0.90285
19033267,Basement apartment close to Pearson airport,42283273,Kasun,Rexdale-Kipling,43.72901,-79.56539,Entire home/apt,60,28,11,0.19,1,0,0,0.887436364
19033422,Garden Suite Apt near Trinity Bellwoods Park,12766664,David,Trinity-Bellwoods,43.64816,-79.41019,Entire home/apt,228,1,63.5,2.47,1,53,7.5,0.845074444
19034743,1 bedroom apt/entire apt/near airport/ secnd floor,123793058,Geri,Humber Heights-Westmount,43.69344,-79.51846,Entire home/apt,99,64,28,0.51,1,365,0,0.711242308
19036029,In the Heart of Downtown Toronto,15779976,Valia Petrova,Church-Yonge Corridor,43.65548,-79.37804,Entire home/apt,319,28,3,0.05,2,205,0,0.628033333
19038269,"Charming ,Peace Retreat 20 mins to Downtown.",132864542,Abadhesh Chandra,Clairlea-Birchmount,43.70425,-79.27141,Private room,47,28,33,0.57,1,0,0,0.808753333
19055475,Spacious 2 Bedroom Apartment,20490402,Brittani,Little Portugal,43.64863,-79.42458,Entire home/apt,110,28,63.5,1.65,3,28,0,0.850645652
19055884,"Matt's awesome place!
Perfect for Families",23132290,Matt,Trinity-Bellwoods,43.64816,-79.40846,Entire home/apt,235,28,63.5,1.94,3,186,6,0.902524528
19067175,Spacious modern bachelor unit for July Only,41860373,Monica,Yonge-Eglinton,43.70904,-79.39989,Entire home/apt,65,28,1,0.02,1,0,0,0.9393
19068824,Open Concept 2 bedroom House in Beaches area,8155277,Michelle,Woodbine Corridor,43.67666,-79.30911,Entire home/apt,90,28,1,0.02,1,0,0,0.9359
19069686,小苹果温馨港湾(北约克  独立卫生间套房）,83611462,Andy,Newtonbrook West,43.79011,-79.43731,Private room,58,28,7,0.12,5,0,0,0.356983333
19070458,Studio Apartment in Midtown Toronto,22626208,Ronen,Humewood-Cedarvale,43.6927,-79.42224,Entire home/apt,69,28,5,0.09,1,0,0,0.67495
19071480,Modern Studio Apt in Kensington Market,70643530,John And Lise,Kensington-Chinatown,43.6555,-79.40245,Entire home/apt,90,28,57,1.03,3,39,1,0.869603571
19081283,G3 Downtown Loft on quiet street with terrace,26753094,Keir,Church-Yonge Corridor,43.66016,-79.38192,Entire home/apt,95,28,63.5,2.47,6,65,2,0.805521023
19085132,"G2 Entire apartment downtown Toronto, quiet street",26753094,Keir,Church-Yonge Corridor,43.66144,-79.37983,Entire home/apt,85,28,63.5,2.47,6,277,5,0.812307895
19096447,Little downtown private room STR-2012-HQQPHK,107157336,Peri,Kensington-Chinatown,43.65231,-79.39375,Private room,51,1,63.5,2.47,5,200,7.5,0.75060274
19099612,Luxury Condo in the Heart of Downtown Toronto,133273337,Pap,Waterfront Communities-The Island,43.64521,-79.38973,Entire home/apt,99,28,11,0.21,1,0,0,0.701963636
19099702,Queen St. W 1 bedroom,59492665,David,Little Portugal,43.64355,-79.42884,Entire home/apt,70,28,30,0.51,1,0,0,0.79382963
19101038,Beautiful Bloordale Bed & Breakfast #2,126772106,Harrison,Dovercourt-Wallace Emerson-Junction,43.66027,-79.43994,Entire home/apt,115,28,63.5,1.6,3,365,0,0.787748837
19101805,"Spacious apartment downtown near U of T, hospitals",1208446,Himani,Kensington-Chinatown,43.65686,-79.40291,Entire home/apt,145,28,63.5,1.18,1,243,7.5,0.8803375
19104115,Main & Basement Unit of Townhouse,43032368,Luigi,Kensington-Chinatown,43.65165,-79.38952,Entire home/apt,125,28,55,0.96,3,334,1,0.754359184
19111410,Quiet Townhouse in Bloordale Area,133535461,Derek,Dufferin Grove,43.6556,-79.44317,Entire home/apt,149,28,3,0.05,1,0,0,0.904966667
19113525,Condo in the heart of Toronto's Fashion District,2534119,Sasha,Waterfront Communities-The Island,43.64494,-79.40253,Private room,135,28,1,0.02,1,0,0,0.4927
19113743,"Beautiful 4 bedroom, 2 bathroom, with parking.",79023512,Tom,Highland Creek,43.78668,-79.17598,Entire home/apt,319,4,21,0.37,2,141,1,0.700317647
19121165,"⭐ Private,cozy, near subway  fun,central,safe area",44093927,Kim,Danforth East York,43.68747,-79.33708,Entire home/apt,100,28,63.5,1.44,1,73,2,0.824075
19121960,2 Brd+Solarium Toronto North,47910679,Luda,Westminster-Branson,43.77754,-79.45351,Entire home/apt,169,28,5,0.09,2,90,0,0.3458
19121965,Christie Pits Beautiful Home near Subway,18451674,Andrea,Dovercourt-Wallace Emerson-Junction,43.67122,-79.4219,Entire home/apt,139,64,32,0.56,1,0,1,0.896096429
19123070,Private bedroom with mirrors in a great home,62443792,Ali And Ayeesha,Parkwoods-Donalda,43.76041,-79.31781,Private room,36,1,35,0.86,3,168,7.5,0.821209375
19133862,Freshly Sanitized & Completely Private Apartment,3096598,Carl,Little Portugal,43.65057,-79.43226,Entire home/apt,65,28,21,0.38,2,91,4,0.729242105
19134066,Spacious Downtown Toronto Condo,59178081,Marco,Waterfront Communities-The Island,43.63928,-79.39678,Entire home/apt,256,2,63.5,2.47,1,48,7.5,0.826138739
19135742,Bright clean loft in hip King West -long term stay,39759653,Dan,Waterfront Communities-The Island,43.64332,-79.40066,Entire home/apt,178,28,12,0.22,1,46,0,0.845958333
19137505,Luxury living TO,97774171,Micah,University,43.65914,-79.40561,Entire home/apt,319,28,9,0.15,2,0,0,0.720688889
19140432,Bright + modern Victorian in trendy Little Italy,4397195,Keren,Palmerston-Little Italy,43.65742,-79.41837,Entire home/apt,80,28,63.5,1.39,1,0,0,0.835845
19141248,Double Bedroom in Cozy Toronto Townhouse,48120665,Elias,Dovercourt-Wallace Emerson-Junction,43.66954,-79.44994,Private room,44,28,7,0.12,1,0,0,0.913257143
19141382,Toronto Downtown-Gorgeous Front St CN Tower view,67092703,Wcm,Waterfront Communities-The Island,43.64512,-79.38998,Entire home/apt,201,28,39,0.67,4,0,0,0.769113889
19141623,Wits End - The Perfect Toronto Pied-A-Terre!,133810071,"Donna, Tom & Ecochick",Roncesvalles,43.6461,-79.44604,Entire home/apt,124,2,63.5,1.7,2,139,7.5,0.887813542
19142506,Super Comfy Antiquers Delight - West End House,3027356,Richard,Dufferin Grove,43.65127,-79.4383,Entire home/apt,110,28,15,0.26,1,88,0,0.800264286
19146507,Balliol Street Apartment,90939702,Fafa,Mount Pleasant West,43.6972,-79.39187,Entire home/apt,95,28,3,0.07,1,365,0,0.0933
19153784,Charming 3 Bedroom Home 3 Minutes to Subway,133735992,Robert,Blake-Jones,43.67922,-79.33534,Entire home/apt,172,28,9,0.15,1,0,0,0.8781125
19156440,Relax in a Bright Sub-Penthouse Downtwon Bay St,8540894,Yani,Bay Street Corridor,43.66327,-79.38518,Entire home/apt,245,28,63.5,1.53,8.5,0,0,0.799486207
19156653,NEW 600 sqft Condo across CN Tower,2704043,Matt,Waterfront Communities-The Island,43.64506,-79.39093,Entire home/apt,143,28,26,0.46,1,31,1,0.8926875
19156671,Mid-Century Home away from home,133944934,Josephine,Yorkdale-Glen Park,43.71672,-79.4509,Entire home/apt,85,28,63.5,1.94,1,3,0,0.808124
19159242,小苹果温馨港湾(北约克 202房）,83611462,Andy,Newtonbrook West,43.79105,-79.43628,Private room,50,28,23,0.4,5,0,0,0.524395
19170008,"Stylish, Trendy - King West Condo",134061660,Richard,Waterfront Communities-The Island,43.64404,-79.39915,Entire home/apt,169,28,63.5,2.2,1,0,0,0.850088525
19176660,Large 1bdr in Shared Basement-Apt CNTRL ETOBICOKE,45141945,Samira,Islington-City Centre West,43.64601,-79.54284,Private room,40,5,63.5,1.22,3,67,7,0.749098413
19179151,2 bedrooms of Kensington/Chinatown house,134131829,May,Kensington-Chinatown,43.65482,-79.39823,Entire home/apt,120,28,42,0.73,2,312,0,0.788802564
19180895,Deeply Cleaned 1BR Condo in Downtown Toronto!,121119659,Isaac,Waterfront Communities-The Island,43.64272,-79.3814,Entire home/apt,319,1,63.5,1.64,1,0,7.5,0.769194624
19181742,ConvenienceLocation to Toronto dt,134165190,Ken,Yorkdale-Glen Park,43.72413,-79.44915,Private room,88,28,8,0.14,2,0,0,0.844475
19198250,Downtown Toronto Lake View Condo,129181892,Ye,Waterfront Communities-The Island,43.63722,-79.39812,Entire home/apt,90,28,40,0.69,1,0,0,0.864327778
19202117,"Bright, Luxurious Condo with Balcony",134346453,Ling,Bay Street Corridor,43.65058,-79.38687,Entire home/apt,80,28,63.5,2.47,2,332,1,0.754461644
